"","Sex","Financial_Risk_Willingness","Income_from_Wages","Owns_Treasury_Bond_Funds","Owns_Stocks","Owns_Stock_Funds","Owns_Combination_Funds","TMV_Treasury_Bond_Funds","TMV_Stocks","TMV_Stock_Funds","TMV_Combination_Funds","TMV_Investments","Percent_Treasury_Bond_Funds","Percent_Combination_Funds","Percent_Stock_Funds","Percent_Stocks","Income_Bracket","Risk_Aversion"
"195","Male",7,3300000,"No","Yes","Yes","No",0,11200000,3400000,0,14600000,0,0,23.2876712328767,76.7123287671233,"$415,050 or More","Risk Neutral"
"196","Female",7,26000,"No","Yes","Yes","No",0,1700,158000,0,159700,0,0,98.9355040701315,1.0644959298685,"$9,275 - $37,649","Risk Neutral"
"197","Female",7,26000,"No","Yes","Yes","No",0,1700,172000,0,173700,0,0,99.02130109384,0.978698906160046,"$9,275 - $37,649","Risk Neutral"
"198","Female",7,26000,"No","Yes","Yes","No",0,1700,190000,0,191700,0,0,99.113197704747,0.886802295253,"$9,275 - $37,649","Risk Neutral"
"199","Female",7,26000,"No","Yes","Yes","No",0,1700,183000,0,184700,0,0,99.0795885219274,0.92041147807255,"$9,275 - $37,649","Risk Neutral"
"200","Female",7,26000,"No","Yes","Yes","No",0,1700,221000,0,222700,0,0,99.236641221374,0.763358778625954,"$9,275 - $37,649","Risk Neutral"
"201","Male",4,15000000,"Yes","Yes","No","No",4740000,28000000,0,0,32740000,14.4777031154551,0,0,85.5222968845449,"$415,050 or More","Somewhat Risk Averse"
"202","Male",4,15000000,"Yes","Yes","No","No",5300000,30000000,0,0,35300000,15.014164305949,0,0,84.985835694051,"$415,050 or More","Somewhat Risk Averse"
"203","Male",4,15000000,"Yes","Yes","No","No",5380000,28000000,0,0,33380000,16.1174355901738,0,0,83.8825644098262,"$415,050 or More","Somewhat Risk Averse"
"204","Male",4,15000000,"Yes","Yes","No","No",5190000,28000000,0,0,33190000,15.6372401325701,0,0,84.3627598674299,"$415,050 or More","Somewhat Risk Averse"
"205","Male",4,15000000,"Yes","Yes","No","No",5190000,30000000,0,0,35190000,14.7485080988917,0,0,85.2514919011083,"$415,050 or More","Somewhat Risk Averse"
"206","Male",5,65000,"No","No","Yes","Yes",0,0,100000,50000,150000,0,33.3333333333333,66.6666666666667,0,"$37,650 - $91,149","Risk Neutral"
"207","Male",5,65000,"No","No","Yes","Yes",0,0,100000,50000,150000,0,33.3333333333333,66.6666666666667,0,"$37,650 - $91,149","Risk Neutral"
"208","Male",5,65000,"No","No","Yes","Yes",0,0,100000,50000,150000,0,33.3333333333333,66.6666666666667,0,"$37,650 - $91,149","Risk Neutral"
"209","Male",5,65000,"No","No","Yes","Yes",0,0,100000,50000,150000,0,33.3333333333333,66.6666666666667,0,"$37,650 - $91,149","Risk Neutral"
"210","Male",5,65000,"No","No","Yes","Yes",0,0,100000,50000,150000,0,33.3333333333333,66.6666666666667,0,"$37,650 - $91,149","Risk Neutral"
"211","Male",5,5000000,"No","Yes","Yes","Yes",0,7200000,4310000,3770000,15280000,0,24.6727748691099,28.2068062827225,47.1204188481675,"$415,050 or More","Risk Neutral"
"212","Male",5,5000000,"No","Yes","Yes","Yes",0,10000000,4650000,5000000,19650000,0,25.4452926208651,23.6641221374046,50.8905852417303,"$415,050 or More","Risk Neutral"
"213","Male",5,5000000,"No","Yes","Yes","Yes",0,5800000,3570000,5000000,14370000,0,34.794711203897,24.8434237995825,40.3618649965205,"$415,050 or More","Risk Neutral"
"214","Male",5,5000000,"No","Yes","Yes","Yes",0,6000000,4860000,4270000,15130000,0,28.2220753469927,32.1216126900198,39.6563119629874,"$415,050 or More","Risk Neutral"
"215","Male",5,5950000,"No","Yes","Yes","Yes",0,10000000,2450000,3080000,15530000,0,19.8325820991629,15.7759175788796,64.3915003219575,"$415,050 or More","Risk Neutral"
"216","Male",2,73000,"No","Yes","No","No",0,10000,0,0,10000,0,0,0,100,"$37,650 - $91,149","Very Risk Averse"
"217","Male",2,73000,"No","Yes","No","No",0,16000,0,0,16000,0,0,0,100,"$37,650 - $91,149","Very Risk Averse"
"218","Male",2,73000,"No","Yes","No","No",0,8200,0,0,8200,0,0,0,100,"$37,650 - $91,149","Very Risk Averse"
"219","Male",2,73000,"No","Yes","No","No",0,2300,0,0,2300,0,0,0,100,"$37,650 - $91,149","Very Risk Averse"
"220","Male",2,73000,"No","Yes","No","No",0,7500,0,0,7500,0,0,0,100,"$37,650 - $91,149","Very Risk Averse"
"221","Male",3,0,"No","Yes","No","No",0,35000000,0,0,35000000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"222","Male",3,0,"No","Yes","No","No",0,58000000,0,0,58000000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"223","Male",3,0,"No","Yes","No","No",0,60000000,0,0,60000000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"224","Male",3,0,"No","Yes","No","No",0,70000000,0,0,70000000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"225","Male",3,0,"No","Yes","No","No",0,60000000,0,0,60000000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"226","Male",3,450000,"No","Yes","No","No",0,150000,0,0,150000,0,0,0,100,"$415,050 or More","Somewhat Risk Averse"
"227","Male",3,450000,"No","Yes","No","No",0,150000,0,0,150000,0,0,0,100,"$415,050 or More","Somewhat Risk Averse"
"228","Male",3,450000,"No","Yes","No","No",0,150000,0,0,150000,0,0,0,100,"$415,050 or More","Somewhat Risk Averse"
"229","Male",3,450000,"No","Yes","No","No",0,150000,0,0,150000,0,0,0,100,"$415,050 or More","Somewhat Risk Averse"
"230","Male",3,450000,"No","Yes","No","No",0,150000,0,0,150000,0,0,0,100,"$415,050 or More","Somewhat Risk Averse"
"231","Male",8,156000,"Yes","Yes","Yes","No",1150000,30000000,27310000,0,58460000,1.96715703044817,0,46.715703044817,51.3171399247349,"$91,150 - $190,149","Somewhat Risk Tolerant"
"232","Male",8,137000,"Yes","Yes","Yes","No",1020000,30000000,25150000,0,56170000,1.81591596937867,0,44.7747908136016,53.4092932170198,"$91,150 - $190,149","Somewhat Risk Tolerant"
"233","Male",8,150000,"Yes","Yes","Yes","No",1090000,30000000,27120000,0,58210000,1.87253049304243,0,46.5899330012025,51.537536505755,"$91,150 - $190,149","Somewhat Risk Tolerant"
"234","Male",8,166000,"Yes","Yes","Yes","No",882000,30000000,23190000,0,54072000,1.63115845539281,0,42.8872614292055,55.4815801154017,"$91,150 - $190,149","Somewhat Risk Tolerant"
"235","Male",8,143000,"Yes","Yes","Yes","No",965000,30000000,22940000,0,53905000,1.79018643910583,0,42.5563491327335,55.6534644281606,"$91,150 - $190,149","Somewhat Risk Tolerant"
"236","Male",4,200000,"No","Yes","No","No",0,1500,0,0,1500,0,0,0,100,"$190,150 - $413,349","Somewhat Risk Averse"
"237","Male",4,200000,"No","Yes","No","No",0,1500,0,0,1500,0,0,0,100,"$190,150 - $413,349","Somewhat Risk Averse"
"238","Male",4,200000,"No","Yes","No","No",0,1500,0,0,1500,0,0,0,100,"$190,150 - $413,349","Somewhat Risk Averse"
"239","Male",4,200000,"No","Yes","No","No",0,1500,0,0,1500,0,0,0,100,"$190,150 - $413,349","Somewhat Risk Averse"
"240","Male",4,200000,"No","Yes","No","No",0,1500,0,0,1500,0,0,0,100,"$190,150 - $413,349","Somewhat Risk Averse"
"241","Male",5,0,"No","Yes","No","No",0,18000000,0,0,18000000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"242","Male",5,0,"No","Yes","No","No",0,16000000,0,0,16000000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"243","Male",5,0,"No","Yes","No","No",0,19000000,0,0,19000000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"244","Male",5,0,"No","Yes","No","No",0,17000000,0,0,17000000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"245","Male",5,0,"No","Yes","No","No",0,18000000,0,0,18000000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"246","Male",6,0,"No","Yes","Yes","No",0,10000000,17000000,0,27000000,0,0,62.962962962963,37.037037037037,"$0 - $9,274","Risk Neutral"
"247","Male",6,0,"No","Yes","Yes","No",0,10000000,17000000,0,27000000,0,0,62.962962962963,37.037037037037,"$0 - $9,274","Risk Neutral"
"248","Male",6,0,"No","Yes","Yes","No",0,10000000,17000000,0,27000000,0,0,62.962962962963,37.037037037037,"$0 - $9,274","Risk Neutral"
"249","Male",6,0,"No","Yes","Yes","No",0,10000000,17000000,0,27000000,0,0,62.962962962963,37.037037037037,"$0 - $9,274","Risk Neutral"
"250","Male",6,0,"No","Yes","Yes","No",0,10000000,17000000,0,27000000,0,0,62.962962962963,37.037037037037,"$0 - $9,274","Risk Neutral"
"251","Male",7,1990000,"Yes","No","No","No",550000,0,0,0,550000,100,0,0,0,"$415,050 or More","Risk Neutral"
"252","Male",7,1980000,"Yes","No","No","No",550000,0,0,0,550000,100,0,0,0,"$415,050 or More","Risk Neutral"
"253","Male",7,1990000,"Yes","No","No","No",550000,0,0,0,550000,100,0,0,0,"$415,050 or More","Risk Neutral"
"254","Male",7,1980000,"Yes","No","No","No",550000,0,0,0,550000,100,0,0,0,"$415,050 or More","Risk Neutral"
"255","Male",7,1980000,"Yes","No","No","No",550000,0,0,0,550000,100,0,0,0,"$415,050 or More","Risk Neutral"
"256","Male",6,91000,"No","Yes","No","No",0,8000,0,0,8000,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"257","Male",6,91000,"No","Yes","No","No",0,8000,0,0,8000,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"258","Male",6,91000,"No","Yes","No","No",0,8000,0,0,8000,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"259","Male",6,91000,"No","Yes","No","No",0,8000,0,0,8000,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"260","Male",6,91000,"No","Yes","No","No",0,8000,0,0,8000,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"261","Male",4,158000,"No","Yes","No","No",0,10000,0,0,10000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Averse"
"262","Male",4,116000,"No","Yes","No","No",0,46000,0,0,46000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Averse"
"263","Male",4,112000,"No","Yes","No","No",0,3300,0,0,3300,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Averse"
"264","Male",4,101000,"No","Yes","No","No",0,43000,0,0,43000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Averse"
"265","Male",4,173000,"No","Yes","No","No",0,8200,0,0,8200,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Averse"
"266","Male",6,147000,"No","No","Yes","No",0,0,240000,0,240000,0,0,100,0,"$91,150 - $190,149","Risk Neutral"
"267","Male",6,148000,"No","No","Yes","No",0,0,240000,0,240000,0,0,100,0,"$91,150 - $190,149","Risk Neutral"
"268","Male",6,148000,"No","No","Yes","No",0,0,240000,0,240000,0,0,100,0,"$91,150 - $190,149","Risk Neutral"
"269","Male",6,147000,"No","No","Yes","No",0,0,240000,0,240000,0,0,100,0,"$91,150 - $190,149","Risk Neutral"
"270","Male",6,147000,"No","No","Yes","No",0,0,240000,0,240000,0,0,100,0,"$91,150 - $190,149","Risk Neutral"
"271","Male",2,0,"No","No","Yes","No",0,0,3600000,0,3600000,0,0,100,0,"$0 - $9,274","Very Risk Averse"
"272","Male",2,0,"No","No","Yes","No",0,0,3600000,0,3600000,0,0,100,0,"$0 - $9,274","Very Risk Averse"
"273","Male",2,0,"No","No","Yes","No",0,0,3600000,0,3600000,0,0,100,0,"$0 - $9,274","Very Risk Averse"
"274","Male",2,0,"No","No","Yes","No",0,0,3600000,0,3600000,0,0,100,0,"$0 - $9,274","Very Risk Averse"
"275","Male",2,0,"No","No","Yes","No",0,0,3600000,0,3600000,0,0,100,0,"$0 - $9,274","Very Risk Averse"
"276","Male",8,0,"No","Yes","No","No",0,2200,0,0,2200,0,0,0,100,"$0 - $9,274","Somewhat Risk Tolerant"
"277","Male",8,0,"No","Yes","No","No",0,2200,0,0,2200,0,0,0,100,"$0 - $9,274","Somewhat Risk Tolerant"
"278","Male",8,0,"No","Yes","No","No",0,2200,0,0,2200,0,0,0,100,"$0 - $9,274","Somewhat Risk Tolerant"
"279","Male",8,0,"No","Yes","No","No",0,2200,0,0,2200,0,0,0,100,"$0 - $9,274","Somewhat Risk Tolerant"
"280","Male",8,0,"No","Yes","No","No",0,2300,0,0,2300,0,0,0,100,"$0 - $9,274","Somewhat Risk Tolerant"
"281","Male",4,2500,"No","Yes","No","No",0,554000,0,0,554000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"282","Male",4,2500,"No","Yes","No","No",0,554000,0,0,554000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"283","Male",4,2500,"No","Yes","No","No",0,554000,0,0,554000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"284","Male",4,2500,"No","Yes","No","No",0,554000,0,0,554000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"285","Male",4,2500,"No","Yes","No","No",0,554000,0,0,554000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"286","Male",9,83000,"No","Yes","Yes","No",0,500000,3100000,0,3600000,0,0,86.1111111111111,13.8888888888889,"$37,650 - $91,149","Somewhat Risk Tolerant"
"287","Male",9,82000,"No","Yes","Yes","No",0,500000,3100000,0,3600000,0,0,86.1111111111111,13.8888888888889,"$37,650 - $91,149","Somewhat Risk Tolerant"
"288","Male",9,83000,"No","Yes","Yes","No",0,500000,3100000,0,3600000,0,0,86.1111111111111,13.8888888888889,"$37,650 - $91,149","Somewhat Risk Tolerant"
"289","Male",9,83000,"No","Yes","Yes","No",0,500000,3100000,0,3600000,0,0,86.1111111111111,13.8888888888889,"$37,650 - $91,149","Somewhat Risk Tolerant"
"290","Male",9,83000,"No","Yes","Yes","No",0,500000,3100000,0,3600000,0,0,86.1111111111111,13.8888888888889,"$37,650 - $91,149","Somewhat Risk Tolerant"
"291","Male",5,500000,"No","No","Yes","No",0,0,129000,0,129000,0,0,100,0,"$415,050 or More","Risk Neutral"
"292","Male",5,469000,"No","No","Yes","No",0,0,217000,0,217000,0,0,100,0,"$415,050 or More","Risk Neutral"
"293","Male",5,484000,"No","No","Yes","No",0,0,141000,0,141000,0,0,100,0,"$415,050 or More","Risk Neutral"
"294","Male",5,500000,"No","No","Yes","No",0,0,123000,0,123000,0,0,100,0,"$415,050 or More","Risk Neutral"
"295","Male",5,500000,"Yes","No","Yes","No",4900,0,205000,0,209900,2.33444497379705,0,97.665555026203,0,"$415,050 or More","Risk Neutral"
"296","Male",7,280000,"No","Yes","Yes","No",0,18000000,557000,0,18557000,0,0,3.0015627526001,96.9984372473999,"$190,150 - $413,349","Risk Neutral"
"297","Male",7,280000,"No","Yes","Yes","No",0,20000000,557000,0,20557000,0,0,2.70953932966873,97.2904606703313,"$190,150 - $413,349","Risk Neutral"
"298","Male",7,280000,"No","Yes","Yes","No",0,19000000,557000,0,19557000,0,0,2.84808508462443,97.1519149153756,"$190,150 - $413,349","Risk Neutral"
"299","Male",7,280000,"No","Yes","Yes","No",0,19000000,557000,0,19557000,0,0,2.84808508462443,97.1519149153756,"$190,150 - $413,349","Risk Neutral"
"300","Male",7,280000,"No","Yes","Yes","No",0,18000000,557000,0,18557000,0,0,3.0015627526001,96.9984372473999,"$190,150 - $413,349","Risk Neutral"
"301","Male",2,99000,"No","Yes","No","No",0,62000,0,0,62000,0,0,0,100,"$91,150 - $190,149","Very Risk Averse"
"302","Male",2,79000,"No","Yes","No","No",0,63000,0,0,63000,0,0,0,100,"$37,650 - $91,149","Very Risk Averse"
"303","Male",2,83000,"No","Yes","No","No",0,63000,0,0,63000,0,0,0,100,"$37,650 - $91,149","Very Risk Averse"
"304","Male",2,84000,"No","Yes","No","No",0,52000,0,0,52000,0,0,0,100,"$37,650 - $91,149","Very Risk Averse"
"305","Male",2,78000,"No","Yes","No","No",0,55000,0,0,55000,0,0,0,100,"$37,650 - $91,149","Very Risk Averse"
"306","Male",10,500000,"No","Yes","Yes","No",0,6000000,3000000,0,9000000,0,0,33.3333333333333,66.6666666666667,"$415,050 or More","Very Risk Tolerant"
"307","Male",10,500000,"No","Yes","Yes","No",0,6000000,3000000,0,9000000,0,0,33.3333333333333,66.6666666666667,"$415,050 or More","Very Risk Tolerant"
"308","Male",10,500000,"No","Yes","Yes","No",0,6000000,3000000,0,9000000,0,0,33.3333333333333,66.6666666666667,"$415,050 or More","Very Risk Tolerant"
"309","Male",10,500000,"No","Yes","Yes","No",0,6000000,3000000,0,9000000,0,0,33.3333333333333,66.6666666666667,"$415,050 or More","Very Risk Tolerant"
"310","Male",10,500000,"No","Yes","Yes","No",0,6000000,3000000,0,9000000,0,0,33.3333333333333,66.6666666666667,"$415,050 or More","Very Risk Tolerant"
"311","Male",5,130000,"No","Yes","No","No",0,45000,0,0,45000,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"312","Male",5,130000,"No","Yes","No","No",0,45000,0,0,45000,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"313","Male",5,130000,"No","Yes","No","No",0,45000,0,0,45000,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"314","Male",5,130000,"No","Yes","No","No",0,45000,0,0,45000,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"315","Male",5,130000,"No","Yes","No","No",0,45000,0,0,45000,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"316","Male",10,114000,"No","Yes","Yes","No",0,75000000,5440000,0,80440000,0,0,6.76280457483839,93.2371954251616,"$91,150 - $190,149","Very Risk Tolerant"
"317","Male",10,114000,"No","Yes","Yes","No",0,75000000,5440000,0,80440000,0,0,6.76280457483839,93.2371954251616,"$91,150 - $190,149","Very Risk Tolerant"
"318","Male",10,115000,"No","Yes","Yes","No",0,75000000,6410000,0,81410000,0,0,7.87372558653728,92.1262744134627,"$91,150 - $190,149","Very Risk Tolerant"
"319","Male",10,114000,"No","Yes","Yes","No",0,75000000,6370000,0,81370000,0,0,7.82843799926263,92.1715620007374,"$91,150 - $190,149","Very Risk Tolerant"
"320","Male",10,114000,"No","Yes","Yes","No",0,75000000,5440000,0,80440000,0,0,6.76280457483839,93.2371954251616,"$91,150 - $190,149","Very Risk Tolerant"
"321","Male",7,172000,"No","Yes","Yes","No",0,2000,50000,0,52000,0,0,96.1538461538462,3.84615384615385,"$91,150 - $190,149","Risk Neutral"
"322","Male",7,172000,"No","Yes","Yes","No",0,2000,50000,0,52000,0,0,96.1538461538462,3.84615384615385,"$91,150 - $190,149","Risk Neutral"
"323","Male",7,172000,"No","Yes","Yes","No",0,2000,50000,0,52000,0,0,96.1538461538462,3.84615384615385,"$91,150 - $190,149","Risk Neutral"
"324","Male",7,172000,"No","Yes","Yes","No",0,2000,50000,0,52000,0,0,96.1538461538462,3.84615384615385,"$91,150 - $190,149","Risk Neutral"
"325","Male",7,172000,"No","Yes","Yes","No",0,2000,50000,0,52000,0,0,96.1538461538462,3.84615384615385,"$91,150 - $190,149","Risk Neutral"
"326","Male",7,700000,"No","Yes","Yes","No",0,2000000,150000,0,2150000,0,0,6.97674418604651,93.0232558139535,"$415,050 or More","Risk Neutral"
"327","Male",7,700000,"No","Yes","Yes","No",0,2000000,150000,0,2150000,0,0,6.97674418604651,93.0232558139535,"$415,050 or More","Risk Neutral"
"328","Male",7,700000,"No","Yes","Yes","No",0,2000000,150000,0,2150000,0,0,6.97674418604651,93.0232558139535,"$415,050 or More","Risk Neutral"
"329","Male",7,700000,"No","Yes","Yes","No",0,2000000,150000,0,2150000,0,0,6.97674418604651,93.0232558139535,"$415,050 or More","Risk Neutral"
"330","Male",7,700000,"No","Yes","Yes","No",0,2000000,150000,0,2150000,0,0,6.97674418604651,93.0232558139535,"$415,050 or More","Risk Neutral"
"331","Male",4,0,"No","Yes","No","Yes",0,164000,0,50000,214000,0,23.3644859813084,0,76.6355140186916,"$0 - $9,274","Somewhat Risk Averse"
"332","Male",4,0,"No","Yes","No","Yes",0,164000,0,50000,214000,0,23.3644859813084,0,76.6355140186916,"$0 - $9,274","Somewhat Risk Averse"
"333","Male",4,0,"No","Yes","No","Yes",0,164000,0,50000,214000,0,23.3644859813084,0,76.6355140186916,"$0 - $9,274","Somewhat Risk Averse"
"334","Male",4,0,"No","Yes","No","Yes",0,164000,0,50000,214000,0,23.3644859813084,0,76.6355140186916,"$0 - $9,274","Somewhat Risk Averse"
"335","Male",4,0,"No","Yes","No","Yes",0,164000,0,50000,214000,0,23.3644859813084,0,76.6355140186916,"$0 - $9,274","Somewhat Risk Averse"
"336","Male",3,99000,"No","No","Yes","No",0,0,250000,0,250000,0,0,100,0,"$91,150 - $190,149","Somewhat Risk Averse"
"337","Male",3,81000,"No","No","Yes","No",0,0,300000,0,300000,0,0,100,0,"$37,650 - $91,149","Somewhat Risk Averse"
"338","Male",3,82000,"No","No","Yes","No",0,0,500000,0,500000,0,0,100,0,"$37,650 - $91,149","Somewhat Risk Averse"
"339","Male",3,86000,"No","No","Yes","No",0,0,300000,0,300000,0,0,100,0,"$37,650 - $91,149","Somewhat Risk Averse"
"340","Male",3,83000,"No","No","Yes","No",0,0,450000,0,450000,0,0,100,0,"$37,650 - $91,149","Somewhat Risk Averse"
"341","Male",7,0,"No","Yes","Yes","No",0,5250000,1500000,0,6750000,0,0,22.2222222222222,77.7777777777778,"$0 - $9,274","Risk Neutral"
"342","Male",7,0,"No","Yes","Yes","No",0,5000000,1500000,0,6500000,0,0,23.0769230769231,76.9230769230769,"$0 - $9,274","Risk Neutral"
"343","Male",7,0,"No","Yes","Yes","No",0,5250000,1500000,0,6750000,0,0,22.2222222222222,77.7777777777778,"$0 - $9,274","Risk Neutral"
"344","Male",7,0,"No","Yes","Yes","No",0,5250000,1500000,0,6750000,0,0,22.2222222222222,77.7777777777778,"$0 - $9,274","Risk Neutral"
"345","Male",7,0,"No","Yes","Yes","No",0,5250000,1500000,0,6750000,0,0,22.2222222222222,77.7777777777778,"$0 - $9,274","Risk Neutral"
"346","Female",4,0,"No","Yes","No","No",0,700,0,0,700,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"347","Female",4,0,"No","Yes","No","No",0,700,0,0,700,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"348","Female",4,0,"No","Yes","No","No",0,700,0,0,700,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"349","Female",4,0,"No","Yes","No","No",0,700,0,0,700,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"350","Female",4,0,"No","Yes","No","No",0,700,0,0,700,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"351","Male",8,0,"No","Yes","No","No",0,1560000,0,0,1560000,0,0,0,100,"$0 - $9,274","Somewhat Risk Tolerant"
"352","Male",8,0,"No","Yes","No","No",0,1560000,0,0,1560000,0,0,0,100,"$0 - $9,274","Somewhat Risk Tolerant"
"353","Male",8,0,"No","Yes","No","No",0,1570000,0,0,1570000,0,0,0,100,"$0 - $9,274","Somewhat Risk Tolerant"
"354","Male",8,0,"No","Yes","No","No",0,1570000,0,0,1570000,0,0,0,100,"$0 - $9,274","Somewhat Risk Tolerant"
"355","Male",8,0,"No","Yes","No","No",0,1570000,0,0,1570000,0,0,0,100,"$0 - $9,274","Somewhat Risk Tolerant"
"356","Male",8,0,"No","Yes","Yes","No",0,25000000,10400000,0,35400000,0,0,29.3785310734463,70.6214689265537,"$0 - $9,274","Somewhat Risk Tolerant"
"357","Male",8,0,"No","Yes","Yes","No",0,25000000,9340000,0,34340000,0,0,27.1986022131625,72.8013977868375,"$0 - $9,274","Somewhat Risk Tolerant"
"358","Male",8,0,"No","Yes","Yes","No",0,25000000,10700000,0,35700000,0,0,29.9719887955182,70.0280112044818,"$0 - $9,274","Somewhat Risk Tolerant"
"359","Male",8,0,"No","Yes","Yes","No",0,25000000,9340000,0,34340000,0,0,27.1986022131625,72.8013977868375,"$0 - $9,274","Somewhat Risk Tolerant"
"360","Male",8,0,"No","Yes","Yes","No",0,25000000,10610000,0,35610000,0,0,29.7950014041,70.2049985959,"$0 - $9,274","Somewhat Risk Tolerant"
"361","Male",5,160000,"No","Yes","Yes","No",0,25000,435000,0,460000,0,0,94.5652173913043,5.43478260869565,"$91,150 - $190,149","Risk Neutral"
